Section,Part_Number,Size,Description,Finish,Quantity,OEM_Number
Clips Hood Prop Rod,15293PK,"9/32"" (7mm) Hole Size 3/4"" Stem Length 1 9/32"" Head Diameter","9/32"" (7mm) Hole Size 3/4"" Stem Length 1 9/32"" Head Diameter Black Nylon Hood Insulation Retainers",Black Nylon,25 Pcs.,Chrysler # 4428987
Clips Hood Prop Rod,17076PK,"Holds 7mm Prop Rod 23/64"" (9mm) Hole Size 13.50mm Stem Length 25.00 x 31.00mm Head Diameter","Holds 7mm Prop Rod 23/64"" (9mm) Hole Size 13.50mm Stem Length 25.00 x 31.00mm Head Diameter Yellow Nylon Hood Prop Rod Retainers",,25 Pcs.,Chrysler # 68294220AC; Chrysler
Clips Hood Prop Rod,10084PK,7mm Rod Size 10mm Hole Size,7mm Rod Size 10mm Hole Size Natural Nylon Hood Prop Rod Clips,Natural Nylon,10 Pcs.,G.M. # 15021761; Chrysler # 5027550AB
Clips Routing Cable or Tubing,9988PK,"5/16"" Rod Size 1 3/8"" Overall Length","5/16"" Rod Size 1 3/8"" Overall Length Black Nylon Hood Prop Rod Clips",Black Nylon,10 Pcs.,Chrysler # J4007456
Retainers Weatherstrip,12052PK,"1/4"" Diameter Tube 5/16"" Stem Diameter","1/4"" Diameter Tube 5/16"" Stem Diameter Black Nylon Engine Compartment Wire Clips",Black Nylon,25 Pcs.,Chrysler # 25512081
Retainers Weatherstrip,10657PK,"11/64"" (4.20mm) Hole Size 12mm Stem Length 11mm Head Diameter","11/64"" (4.20mm) Hole Size 12mm Stem Length 11mm Head Diameter Black Nylon Weatherstrip Retainers",Black Nylon,50 Pcs.,G.M. # 20538173; Chrysler # 6104908-AA; Mercedes # 002-997-33-86
Retainers Weatherstrip,10501PK,"3/16"" (4.80mm) Hole Size 12.20mm Stem Length 6.50 x 11.00mm Head Size","3/16"" (4.80mm) Hole Size 12.20mm Stem Length 6.50 x 11.00mm Head Size Black Nylon Weatherstrip Retainers",Black Nylon,100 Pcs.,Chrysler
Retainers Weatherstrip,10513PK,"13/64"" (5mm) Hole Size 8mm Stem Length 6.50 x 16.50mm Head Size","13/64"" (5mm) Hole Size 8mm Stem Length 6.50 x 16.50mm Head Size White Nylon Weatherstrip Retainers",White Nylon,100 Pcs.,Chrysler
Retainers Weatherstrip,2016PK,"13/64"" (5mm) Hole Size 10.50mm Stem Length 6.50 x 16.50mm Head Size","13/64"" (5mm) Hole Size 10.50mm Stem Length 6.50 x 16.50mm Head Size White Nylon Weatherstrip Retainers",White Nylon,50 Pcs.,G.M. # 21077575; Chrysler # 4696129
Retainers Weatherstrip,10577PK,"13/64"" (5mm) Hole Size 10.50mm Stem Length 7.00 x 14.00mm Head Size","13/64"" (5mm) Hole Size 10.50mm Stem Length 7.00 x 14.00mm Head Size Natural Nylon Weatherstrip Retainers",Natural Nylon,50 Pcs.,Chrysler
Retainers Weatherstrip,JL-23PK,"13/64"" (5mm) Hole Size 11.50mm Stem Length 10mm Head Diameter 1.22 - 7.69mm Panel Range","13/64"" (5mm) Hole Size 11.50mm Stem Length 10mm Head Diameter 1.22 - 7.69mm Panel Range Black Nylon Weatherstrip Retainers",Black Nylon,50 Pcs.,Chrysler # 6502328; G.M. # 20699808; Chrysler
Retainers Weatherstrip,10578PK,"13/64"" (5mm) Hole Size 13.10mm Stem Length 5.00 x 15.00mm Head Size","13/64"" (5mm) Hole Size T 13.10mm Stem Length 5.00 x 15.00mm Head Size Green Nylon Weatherstrip Retainers",,50 Pcs.,Chrysler
Retainers Weatherstrip,5609PK,"13/64"" (5mm) Hole Size 5/8"" Stem Length 19/32"" Head Diameter .030 - .365"" Panel Range","13/64"" (5mm) Hole Size 5/8"" Stem Length 19/32"" Head Diameter .030 - .365"" Panel Range Black Nylon Weatherstrip Retainers",Black Nylon,50 Pcs.,Chrysler # 4658673; G.M. # 10293674
Retainers Push Type,10506PK,"15/64"" (6mm) Hole Size 7mm Stem Length 5.00 x 15.00mm Head Size","15/64"" (6mm) Hole Size 7mm Stem Length 5.00 x 15.00mm Head Size Natural Nylon Weatherstrip Retainers",Natural Nylon,100 Pcs.,Chrysler
Retainers Push Type,14991PK,"1/8"" (3mm) Hole Size 3/8"" Stem Length 7/16"" Head Diameter","1/8"" (3mm) Hole Size 3/8"" Stem Length 7/16"" Head Diameter @) Black Nylon Headlight Grille Clips",Black Nylon,25 Pcs.,Chrysler # 55055098
Retainers Push Type,12540PK,"13/64"" (5mm) Hole Size 11mm Stem Length 10mm Flange Diameter","13/64"" (5mm) Hole Size 11mm Stem Length 10mm Flange Diameter Black Nylon Rocker Panel Push Type Retainer",Black Nylon,50 Pcs.,BMW # 51161-881-149; Chrysler # 5073327AA; Citroen # 7903072170; Mercedes # 000-990-34-92; Renault # 7703072116; V.W. # N102-593-01
Retainers Push Type,1310PK,"13/64"" (5mm) Hole Size 15/32"" Stem Length 3/8"" Head Diameter","13/64"" (5mm) Hole Size 15/32"" Stem Length 3/8"" Head Diameter Black Nylon Tail Light Retainers",Black Nylon,25 Pcs.,Chrysler # 6500787; G.M. # 16500308
Retainers Push Type,9617PK,"15/64"" (6mm) Hole Size 16mm Stem Length 17mm Flange Diameter","15/64"" (6mm) Hole Size 16mm Stem Length 17mm Flange Diameter Black Nylon Radiator & Fender Push Type Retainers",Black Nylon,25 Pcs.,Chrysler # 6506008-AA; Ford # W709176-S300; G.M. # 15149708
Retainers Push Type,9320PK,"15/64"" (6mm) Hole Size 23mm Stem Length 15mm Flange Diameter","15/64"" (6mm) Hole Size 23mm Stem Length 15mm Flange Diameter Black Nylon Fascia Push Type Retainers f",Black Nylon,50 Pcs.,"Chrysler # 4857108; Ford # N803709S; G.M. # 15681408, 25642453; Chrysler"
Retainers Push Type,10423PK,"1/4"" (6.30mm) Hole Size 7/16"" Stem Length 1 1/4"" Flange Diameter","1/4"" (6.30mm) Hole Size 7/16"" Stem Length 1 1/4"" Flange Diameter Gray Nylon Headliner Retainers",,15 Pcs.,Chrysler # OH452KD5
Retainers Push Type,18264PK,"1/4"" (6.30mm) Hole Size 14mm Stem Length 14mm Top Head Size","1/4"" (6.30mm) Hole Size 14mm Stem Length 14mm Top Head Size Black Nylon Spoiler Retainers",Black Nylon,15 Pcs.,Chrysler # 6502632
Retainers Push Type,5675PK,"1/4"" (6.30mm) Hole Size 9/16"" Stem Length 11/16"" Flange Diameter","1/4"" (6.30mm) Hole Size 9/16"" Stem Length 11/16"" Flange Diameter Black Nylon Front Fender Mud Skirt & Liner Push Type Retainers",Black Nylon,50 Pcs.,"AMC # 8934-201-621; AMC/Jeep # 6503454; Chrysler # 34201621, 06504090; Ford # E308-4A163CA; G.M. # 14019205, 14019206"
Retainers Push Type,1087PK,"1/4"" (6.30mm) Hole Size 5/8"" Stem Length 11/16"" Flange Diameter","1/4"" (6.30mm) Hole Size 5/8"" Stem Length 11/16"" Flange Diameter Black Nylon Push Type Retainers",Black Nylon,50 Pcs.,Chrysler # 6031390; G.M. # 472434
Retainers Push Type,9559PK,"1/4"" (6.30mm) Hole Size 3/4"" Stem Length 19/32"" Flange Diameter","1/4"" (6.30mm) Hole Size 3/4"" Stem Length 19/32"" Flange Diameter Black Nylon Wheel Moulding Push Type Retainers",Black Nylon,25 Pcs.,"Chrysler # 6509103AA, 6509103-AA; Ford # W705436-S300; G.M. # 21077123, 20730531"
Retainers Push Type,2045PK,"1/4"" (6.30mm) Hole Size 13/16"" Stem Length 11/16"" Flange Diameter","1/4"" (6.30mm) Hole Size 13/16"" Stem Length 11/16"" Flange Diameter Black Nylon Push Type Retainers",Black Nylon,25 Pcs.,"Chrysler # 6501925; Ford # F50C-9E728-AA; G.M. # 10134407, 15990756"
Retainers Push Type,18221PK,"1/4"" (6.30mm) Hole Size 7/8"" Stem Length 11/16"" Flange Diameter","1/4"" (6.30mm) Hole Size 7/8"" Stem Length 11/16"" Flange Diameter Black Nylon Body Push Type Retainers",Black Nylon,25 Pcs.,Chrysler # 34202672; Ford # N803362-S; G.M. # 20510029; Chrysler
Retainers Push Type,5935PK,"1/4"" (6.30mm) Hole Size 7/8"" Stem Length 1"" Flange Diameter","1/4"" (6.30mm) Hole Size 7/8"" Stem Length 1"" Flange Diameter Black Nylon Splash Shield Push Type Retainers N802781-S",Black Nylon,25 Pcs.,"Chrysler # 55176248; Ford # 802781-S, W704340-S300,; G.M. # 14093088"
Retainers Push Type,10505PK,"1/4"" (6.30mm) Hole Size 1"" Stem Length 7/8"" Head Diameter","1/4"" (6.30mm) Hole Size 1"" Stem Length 7/8"" Head Diameter Black Nylon Lower Sill Moulding Retainers",Black Nylon,15 Pcs.,Chrysler # 6503106
Retainers Push Type,10368PK,"1/4"" (6.50mm) Hole Size 17.50mm Stem Length 18mm Flange Diameter 2.00 - 4.50mm Panel Range","1/4"" (6.50mm) Hole Size 17.50mm Stem Length 18mm Flange Diameter 2.00 - 4.50mm Panel Range Black Nylon Push Type Retainers",Black Nylon,25 Pcs.,Chrysler # 6508863AA; Ford # W713610-S300; G.M. # 11589289
Retainers Push Type,10369PK,"1/4"" (6.50mm) Hole Size 20mm Stem Length 18mm Flange Diameter 4.50 - 7.00mm Panel Range","1/4"" (6.50mm) Hole Size 20mm Stem Length 18mm Flange Diameter 4.50 - 7.00mm Panel Range Black Nylon Push Type Retainers",Black Nylon,50 Pcs.,Chrysler # 6509049-AA; Ford # W714040-S300; G.M. # 11589290
Retainers Push Type,10512PK,"9/32"" (7mm) Hole Size 17mm Stem Length 20mm Flange Diameter","9/32"" (7mm) Hole Size 17mm Stem Length 20mm Flange Diameter Black Nylon Side Radiator Push Type Retainers",Black Nylon,25 Pcs.,Chrysler # 6506132-AA
Retainers Push Type,17925PK,"9/32"" (7mm) Hole Size 18mm Stem Length 18mm Head Diameter","9/32"" (7mm) Hole Size 18mm Stem Length 18mm Head Diameter Black Nylon Exterior Trim, Pillar & Quarter Panel Push Type Retainers",Black Nylon,25 Pcs.,Chrysler # 6510139-AA
Retainers Push Type,12915PK,"5/16"" (8mm) Hole Size 10mm Stem Length 18mm Flange Diameter","5/16"" (8mm) Hole Size 10mm Stem Length 18mm Flange Diameter Black Nylon Bumper Push Type Retainers",Black Nylon,25 Pcs.,Chrysler # 6509960AA
Retainers Push Type,9540PK,"5/16"" (8mm) Hole Size 13mm Stem Length 20mm Flange Diameter","5/16"" (8mm) Hole Size 13mm Stem Length 20mm Flange Diameter Black Nylon Push Type Retainers",Black Nylon,15 Pcs.,"Chrysler # MR3289541; Nissan # 01553-09321, 01553-0932; Chrysler"
Retainers Push Type,5676PK,"5/16"" (8mm) Hole Size 13.50mm Stem Length 17mm Flange Diameter","5/16"" (8mm) Hole Size 13.50mm Stem Length 17mm Flange Diameter Black Nylon Radiator Push Type Retainers",Black Nylon,25 Pcs.,"Chrysler # 175720B010; Ford # 04388293; G.M. # 14071289, 14019226"
Retainers Push Type,13225PK,"5/16"" (8mm) Hole Size 10mm Stem Length 20mm Flange Diameter","5/16"" (8mm) Hole Size 10mm Stem Length 20mm Flange Diameter Black Nylon Hood Insulation, Cowl & Grille Retainers",Black Nylon,15 Pcs.,Chrysler # 6104900-A; Mercedes # 230-990-01-92
Retainers Push Type,10370PK,"5/16"" (8mm) Hole Size 16mm Stem Length 19mm Flange Diameter 5.00 - 7.00mm Panel Range","5/16"" (8mm) Hole Size 16mm Stem Length 19mm Flange Diameter 5.00 - 7.00mm Panel Range Black Nylon Push Type Retainers",Black Nylon,25 Pcs.,Chrysler # 5116530AA; G.M. # 15296830
Retainers Push Type,1861PK,"5/16"" (8mm) Hole Size 20mm Stem Length 15mm Flange Diameter","5/16"" (8mm) Hole Size 20mm Stem Length 15mm Flange Diameter Black Nylon Rocker Panel Push Type Retainers",Black Nylon,25 Pcs.,Chrysler # 6504555; Ford # F3LB-14K056-AA; G.M. # 21075686
Retainers Push Type,10511PK,"5/16"" (8mm) Hole Size 20mm Stem Length 18.50mm Flange Diameter","5/16"" (8mm) Hole Size 20mm Stem Length 18.50mm Flange Diameter Black Nylon Rear Bumper Push Type Retainers",Black Nylon,15 Pcs.,Chrysler # 5160260AA
Retainers Push Type,1860PK,"5/16"" (8mm) Hole Size 20mm Stem Length 20mm Flange Diameter","5/16"" (8mm) Hole Size 20mm Stem Length 20mm Flange Diameter Black Nylon Air Baﬄe Push Type Retainers",Black Nylon,25 Pcs.,"Chrysler # 6503598; Ford # N807389S, 807389S; G.M. # 21030249, 15969147"
Retainers Push Type,10460PK,"5/16"" (8mm) Hole Size 20.50mm Stem Length 34mm Flange Diameter 3.50mm Shoulder","5/16"" (8mm) Hole Size 20.50mm Stem Length 34mm Flange Diameter 3.50mm Shoulder Black & Natural Nylon With Sealer Fascia Retainers",Natural Nylon,15 Pcs.,Chrysler# 4805405AA; Ford # 1L5Z-17K826AA
Retainers Push Type,10503PK,"5/16"" (8mm) Hole Size 21mm Stem Length 18.50mm Flange Diameter","5/16"" (8mm) Hole Size 21mm Stem Length 18.50mm Flange Diameter Black Nylon With Sealer Rear Bumper Retainers",Black Nylon,10 Pcs.,"Chrysler # 4806240AA, 4806240AB; Chrysler"
Retainers Push Type,2133PK,"5/16"" (8mm) Hole Size 23mm Stem Length 18mm Flange Diameter","5/16"" (8mm) Hole Size 23mm Stem Length 18mm Flange Diameter Black Nylon Fascia Push Type Retainers",Black Nylon,25 Pcs.,Chrysler # 6504521
Retainers Push Type,1263PK,"5/16"" (8mm) Hole Size 29/32"" Stem Length 1"" Flange Diameter 7/64"" Shoulder","5/16"" (8mm) Hole Size 29/32"" Stem Length 1"" Flange Diameter 7/64"" Shoulder Black Nylon Splash Shield & Fascia Push Type Retainers",Black Nylon,25 Pcs.,"Chrysler # 6500725, 6501590; Ford # N803421-S"
Retainers Push Type,10669PK,"5/16"" (8mm) Hole Size 27mm Stem Length 16.50mm Flange Diameter","5/16"" (8mm) Hole Size 27mm Stem Length 16.50mm Flange Diameter Black Nylon Rear Wheel Apron Bumper Push Type Retainers",Black Nylon,25 Pcs.,Chrysler # 04596357AA; G.M. # 15994165
Retainers Push Type,10496PK,"5/16"" (8mm) Square Hole Size 21mm Stem Length 31.50mm Flange Diameter","5/16"" (8mm) Square Hole Size @) 21mm Stem Length 31.50mm Flange Diameter Black Nylon Tail Light Push Type Retainers",Black Nylon,15 Pcs.,Chrysler # 55157330-AC
Retainers Push Type,10542PK,"21/64"" (8.50mm) Hole Size 17mm Stem Length 34mm Flange Diameter 3.50mm Shoulder","21/64"" (8.50mm) Hole Size 17mm Stem Length 34mm Flange Diameter 3.50mm Shoulder Black & White Nylon With Sealer Bumper Retainers",White Nylon,10 Pcs.,Chrysler # 4806334-AA
Retainers Push Type,10516PK,"23/64"" (9mm) Hole Size 10mm Stem Length 22mm Flange Diameter","23/64"" (9mm) Hole Size 10mm Stem Length 22mm Flange Diameter Black Nylon Door Trim Panel Push Type Retainers",Black Nylon,25 Pcs.,Chrysler # WX68DX9-AA
Retainers Push Type,10499PK,"23/64"" (9mm) Hole Size 10mm Stem Length 22mm Flange Diameter","23/64"" (9mm) Hole Size 10mm Stem Length 22mm Flange Diameter Tan Nylon Door Trim Panel Retainers",,25 Pcs.,Chrysler # OWX68BD1-AA
Retainers Push Type,11851PK,"23/64"" (9mm) Hole Size 13mm Stem Length 15mm Top Head Diameter","23/64"" (9mm) Hole Size 13mm Stem Length 15mm Top Head Diameter Black Nylon Tail Light Push Type Retainers f",Black Nylon,15 Pcs.,Chrysler # 68061648-AA; Chrysler
Retainers Push Type,15517PK,"23/64"" (9mm) Hole Size 22mm Stem Length 19mm Flange Diameter","23/64"" (9mm) Hole Size 22mm Stem Length 19mm Flange Diameter Gray Nylon Trim, Dash & Console Push Type Retainers",,25 Pcs.,"Chrysler # 5GC71RC3AA, 5GF92RC3AA; Ford # N808791"
Retainers Push Type,17068PK,"23/64"" (9mm) Hole Size 22mm Stem Length 20mm Head Diameter","23/64"" (9mm) Hole Size 22mm Stem Length 20mm Head Diameter Black Nylon With Sealer Bumper,Piller & Door Moulding Push Type Retainers",Black Nylon,25 Pcs.,Chrysler # 6510891AA
Retainers Push Type,5677PK,"3/8"" (9.50mm) Hole Size 11/16"" Stem Length 1"" Flange Diameter","3/8"" (9.50mm) Hole Size 11/16"" Stem Length 1"" Flange Diameter Black Nylon Fascia Push Retainers",Black Nylon,25 Pcs.,Chrysler # 55074801; G.M. # 14045480
Retainers Push Type,10375PK,"3/8"" (9.50mm) Hole Size 20mm Stem Length 18mm Flange Diameter 3.00 - 5.80mm Panel Range","3/8"" (9.50mm) Hole Size 20mm Stem Length 18mm Flange Diameter 3.00 - 5.80mm Panel Range Black Nylon Push Type Retainers",Black Nylon,25 Pcs.,Chrysler # 6508712AA; G.M. # 11561368
Retainers Push Type,10522PK,"3/8"" (9.50mm) Hole Size 20.50mm Stem Length 25.00 x 45.00mm Flange Size 3mm Shoulder Length","3/8"" (9.50mm) Hole Size 20.50mm Stem Length 25.00 x 45.00mm Flange Size 3mm Shoulder Length Black & Natural Nylon Bumper Cover Retainers",Natural Nylon,15 Pcs.,"Chrysler # 55157112-AA, 55157112-AB"
Retainers Push Type,10666PK,"3/8"" (9.50mm) Hole Size 23mm Stem Length 21mm Flange Diameter","3/8"" (9.50mm) Hole Size 23mm Stem Length 21mm Flange Diameter Black Nylon Tail Light Housing Push Type Retainers",Black Nylon,25 Pcs.,Chrysler # 4857345-AA
Retainers Push Type,16393PK,"25/64"" (10mm) Hole Size 13.40mm Stem Length 20mm Head Diameter","25/64"" (10mm) Hole Size 13.40mm Stem Length 20mm Head Diameter Black Nylon Tail Lamp Mounting Push Type Retainers",Black Nylon,15 Pcs.,Chrysler # 6512734AA
Retainers Push Type,9687PK,"25/64"" (10mm) Hole Size 13.50mm Stem Length 20mm Flange Diameter","25/64"" (10mm) Hole Size 13.50mm Stem Length 20mm Flange Diameter Black Nylon Radiator Grille Retainers",Black Nylon,15 Pcs.,Chrysler # 6509761-AA; G.M. # 24512415; Chrysler
Retainers Push Type,10518PK,"25/64"" (10mm) Hole Size 16mm Stem Length 20mm Flange Diameter","25/64"" (10mm) Hole Size 16mm Stem Length 20mm Flange Diameter Black Nylon Radiator Grille Retainers",Black Nylon,25 Pcs.,Chrysler # 6507669-AA; Ford # W714584-S300
Retainers Push Type,11993PK,"25/64"" (10mm) Hole Size 23mm Stem Length 31.50mm Top Head Diameter","25/64"" (10mm) Hole Size 23mm Stem Length 31.50mm Top Head Diameter Black Nylon Tail Light Push Type Retainers",Black Nylon,15 Pcs.,Chrysler # 6508643-AA
Retainers Push Type,10377PK,"13/32"" (10.50mm) Hole Size 20mm Stem Length 25mm Flange Diameter 3.00 - 6.00mm Panel Range","13/32"" (10.50mm) Hole Size 20mm Stem Length 25mm Flange Diameter 3.00 - 6.00mm Panel Range Black Nylon Push Type Retainers",Black Nylon,15 Pcs.,Chrysler # 5GUU9K11BA; Ford # W712665-S300; G.M. # 11589295
Retainers Push Type,12020PK,"7/16"" (11mm) Hole Size 20mm Stem Length 24mm Flange Diameter 3mm Shoulder","7/16"" (11mm) Hole Size 20mm Stem Length 24mm Flange Diameter 3mm Shoulder Black & White Nylon With Sealer Bumper Cover Retainers",White Nylon,10 Pcs.,Chrysler # 4389947-AA
Retainers Push Type,10519PK,"7/16"" (11mm) Hole Size 20mm Stem Length 24mm Flange Diameter 3mm Shoulder Length","7/16"" (11mm) Hole Size 20mm Stem Length 24mm Flange Diameter 3mm Shoulder Length Black & White Nylon Front Bumper Retainers",White Nylon,15 Pcs.,Chrysler # 4806110-AA
Retainers Push Type,17928PK,"1/2"" (12.50mm) Hole Size 14mm Stem Length 21.50mm Head Diameter","1/2"" (12.50mm) Hole Size 14mm Stem Length 21.50mm Head Diameter Black Nylon Push Type Retainers",Black Nylon,15 Pcs.,Chrysler # 6510734-AA
Retainers Push Type,2050PK,"1/2"" (12.50mm) Hole Size 1 1/16"" Stem Length 3/16"" Shoulder Length 7/8 x 1 25/32"" Flange Size","1/2"" (12.50mm) Hole Size 1 1/16"" Stem Length 3/16"" Shoulder Length 7/8 x 1 25/32"" Flange Size Black Nylon Rear Fascia Push Type Retainers",Black Nylon,15 Pcs.,Chrysler # 4630253; Chrysler
Retainers Push Type,1447PK,"1/2"" (12.50mm) Hole Size 1 1/8"" Stem Length 1"" Flange Diameter 1/4"" Shoulder Length","1/2"" (12.50mm) Hole Size 1 1/8"" Stem Length 1"" Flange Diameter 1/4"" Shoulder Length Black Nylon Bumper Fascia Retainers",Black Nylon,25 Pcs.,"Chrysler # 55022134; G.M. # 10077283, 14103438"
Retainers Push Type,15294PK,"33/64"" (13mm) Hole Size 12mm Stem Length 20mm Flange Diameter","33/64"" (13mm) Hole Size 12mm Stem Length 20mm Flange Diameter Black Nylon Grill Moulding Retainers",Black Nylon,15 Pcs.,Chrysler # 68213168AA
Retainers Phillips Screw,9245PK,35mm Head Diameter 14mm Stem Length 28mm Overall Height,35mm Head Diameter 14mm Stem Length 28mm Overall Height Black Nylon Bumper Retainers,Black Nylon,15 Pcs.,"Chrysler # 68033794-AA, 68034329AA"
Retainers Phillips Screw,11262PK,"1/4"" (6.30mm) Hole Size 18mm Stem Length 18mm Flange Diameter","1/4"" (6.30mm) Hole Size 18mm Stem Length 18mm Flange Diameter Black Nylon Fender Phillips Screw Retainers",Black Nylon,25 Pcs.,Chrysler # 6508197-AA; Ford # W706092-S300
