Section,Part_Number,Size,Description,Finish,Quantity,OEM_Number
Door Panel Retainers,18345PK,"5/16"" (8mm) Hole Size 14mm Stem Length 13mm Top Head Size","5/16"" (8mm) Hole Size 14mm Stem Length 13mm Top Head Size Gray Nylon",,25 Pcs.,"G.M. # 11546963, 11547601"
Door Trim Panel Retainers,12844PK,"5/16"" (8mm) Hole Size 14mm Stem Length 13mm Top Head Diameter","5/16"" (8mm) Hole Size 14mm Stem Length 13mm Top Head Diameter Gray Nylon",,25 Pcs.,G.M. # 11610605
Door Trim Panel Retainers,16408PK,"5/16"" (8mm) Hole Size 14mm Stem Length 15mm Top Head Size","5/16"" (8mm) Hole Size 14mm Stem Length 15mm Top Head Size Yellow Nylon With Sealer Trim Panel Retainers",,15 Pcs.,"G.M. # 11546588, 11547577"
Retainers Door Trim Panel,12043PK,"5/16"" (8mm) Hole Size 14mm Stem Length 17mm Head Diameter","5/16"" (8mm) Hole Size 14mm Stem Length 17mm Head Diameter Green Nylon General Motors",,25 Pcs.,G.M. # 13252119
Door Trim Panel Retainers,11961PK,"5/16"" (8mm) Hole Size 15mm Stem Length 17mm Head Diameter","5/16"" (8mm) Hole Size 15mm Stem Length 17mm Head Diameter Yellow Nylon",,25 Pcs.,"G.M. # 11610606, 11546954, 11547602"
Door Trim Panel Retainers,1742PK,"5/16"" (8mm) Hole Size 1"" Stem Length 1/2"" Top Head Diameter","5/16"" (8mm) Hole Size 1"" Stem Length 1/2"" Top Head Diameter Natural Nylon",Natural Nylon,50 Pcs.,"AMC # 893202-599, 8934-202-599; Ford # N805612-S100, N805612-S; G.M. # 10143422"
Door Trim Panel Retainers,12894PK,"5/16"" (8mm) Hole Size 32mm Stem Length 19mm Head Diameter","5/16"" (8mm) Hole Size 32mm Stem Length 19mm Head Diameter Green Nylon With Sealer",,10 Pcs.,G.M. # 25707329
Door Trim Panel Retainers,12828PK,"21/64"" (8.50mm) Hole Size 14mm Stem Length 13mm Top Head Diameter","21/64"" (8.50mm) Hole Size 14mm Stem Length 13mm Top Head Diameter White Nylon",White Nylon,25 Pcs.,"G.M. # 94858299, 94178705; Toyota # 90467-10161, 90467-A0006"
Door Trim Panel Retainers,1588PK,"21/64"" (8.50mm) Hole Size 14mm Stem Length 13mm Top Head Diameter","21/64"" (8.50mm) Hole Size 14mm Stem Length 13mm Top Head Diameter Black Nylon",Black Nylon,25 Pcs.,G.M. # 95005064; Toyota # 67771-01010
Door Trim Panel Retainers,10744PK,"23/64"" (9mm) Hole Size 10mm Stem Length 13mm Head Diameter","23/64"" (9mm) Hole Size 10mm Stem Length 13mm Head Diameter Natural Nylon Trim Panel Retainers",Natural Nylon,25 Pcs.,G.M. # 94530565; Hyundai # 82315-38000
Door Panel & Rocker Moulding Clips,10748PK,"23/64"" (9mm) Hole Size 13mm Stem Length 13mm Top Head Diameter","23/64"" (9mm) Hole Size 13mm Stem Length 13mm Top Head Diameter White Nylon",White Nylon,15 Pcs.,G.M. # 88970656; Toyota # 67771-12080
Retainers Door Trim Panel,9081PK,"23/64"" (9mm) Hole Size 14mm Stem Length 13mm Top Head Diameter","23/64"" (9mm) Hole Size 14mm Stem Length 13mm Top Head Diameter Natural Nylon General Motors",Natural Nylon,25 Pcs.,"G.M. # 94226492; Isuzu # 8-94226-492-0,; Mazda # 9927-40-825,; Toyota # 67771-01010, 67771-12010F"
Door Trim Panel Retainers,11366PK,"23/64"" (9mm) Hole Size 15mm Stem Length 13mm Top Head Diameter","23/64"" (9mm) Hole Size 15mm Stem Length 13mm Top Head Diameter Yellow Nylon",,15 Pcs.,G.M. # 95008221; Mitsubishi # MB608104; Toyota # 67771-30090
Door Trim Panel Retainers,12559PK,"23/64"" (9mm) Hole Size 15mm Stem Length 13mm Top Head Diameter","23/64"" (9mm) Hole Size 15mm Stem Length 13mm Top Head Diameter Maroon Nylon Trim Panel Retainers",,15 Pcs.,G.M. # 30006620; Toyota # 67771-12050
Door Trim Panel Retainers,16091PK,"23/64"" (9mm) Hole Size 17mm Stem Length 15mm Top Head Diameter","23/64"" (9mm) Hole Size 17mm Stem Length 15mm Top Head Diameter Natural Nylon With Sealer",Natural Nylon,15 Pcs.,G.M. # 11549307
Door Trim Panel Retainers,12105PK,"23/64"" (9mm) Hole Size 18mm Stem Length 13mm Top Head Diameter","23/64"" (9mm) Hole Size 18mm Stem Length 13mm Top Head Diameter Yellow Nylon With Sealer",,25 Pcs.,"G.M. # 22600612, 22651066"
Door Trim Panel Retainers,12895PK,"23/64"" (9mm) Hole Size 27.80mm Overall Length 19.50mm Head Diameter","23/64"" (9mm) Hole Size 27.80mm Overall Length 19.50mm Head Diameter Green Nylon With Sealer",,10 Pcs.,"G.M. # 25704141, 25762391"
Door Trim Panel Retainers,10701PK,"3/8"" (9.50mm) Hole Size 17.00mm Stem Length 19.50mm Top Head Diameter","3/8"" (9.50mm) Hole Size 17.00mm Stem Length 19.50mm Top Head Diameter White Nylon With Sealer",White Nylon,15 Pcs.,Ford # W711521-S300; G.M. # 11519031
Door Trim Panel Retainers,11960PK,6.50 x 12.00mm Hole Size,6.50 x 12.00mm Hole Size Black Nylon Instrument Panel Insulation Front Sight Shield Twist Lock Retainers,Black Nylon,25 Pcs.,Ford # N811772S; G.M. # 2553596
Door Trim Panel Retainers,18217PK,"7/16"" (11mm) Hole Size 7/16"" Stem Length 15/32 x 25/32"" Top Head Size","7/16"" (11mm) Hole Size 7/16"" Stem Length 15/32 x 25/32"" Top Head Size White Nylon With Sealer",White Nylon,15 Pcs.,G.M. # 91176726
Retainers Door Trim Panel,12842PK,"7/16"" (11mm) Hole Size 17mm Stem Length 20mm Top Head Diameter","7/16"" (11mm) Hole Size 17mm Stem Length 20mm Top Head Diameter White Nylon General Motors",White Nylon,15 Pcs.,G.M. # 15076791
Retainers Door Panel Pin & Grommet,18474PK,13mm Stem Length 16.50 x 25.00mm Head Size,13mm Stem Length 16.50 x 25.00mm Head Size Black Nylon,Black Nylon,10 Pcs.,G.M. # 11547446
Door Panel Pins,10474PK,13mm Top Head Diameter 26.50mm Pin Length,13mm Top Head Diameter 26.50mm Pin Length White Nylon,White Nylon,25 Pcs.,"Use With # 10476; G.M. # 10363811, 22722859"
Door Panel Pins,10473PK,19.50mm Top Head Diameter 28.30mm Pin Length,19.50mm Top Head Diameter 28.30mm Pin Length White Nylon,White Nylon,25 Pcs.,Use With # 10476; G.M. # 11561499
Door Panel Pins,10472PK,19.50mm Top Head Diameter 28.30mm Pin Length,19.50mm Top Head Diameter 28.30mm Pin Length Black Nylon,Black Nylon,25 Pcs.,Use With # 10476; G.M. # 11562241
Door Panel Pins,10471PK,19.50mm Top Head Diameter 30.40mm Pin Length,19.50mm Top Head Diameter 30.40mm Pin Length Green Nylon,,25 Pcs.,Use With # 10478; G.M. # 11562242
Door Panel Pins,10470PK,19.50mm Top Head Diameter 30.40mm Pin Length,19.50mm Top Head Diameter 30.40mm Pin Length Yellow Nylon,,25 Pcs.,Use With # 10478 & 10476; G.M. # 11561600
Door Panel Grommets,10476PK,"23/64"" (9mm) Hole Size","23/64"" (9mm) Hole Size White Nylon With Sealer",White Nylon,25 Pcs.,"Use with # 10470, 10472, 10473 & 10474; G.M. # 22722860"
Retainers Door Panel Pin & Grommet,10478PK,"23/64"" (9mm) Hole Size","23/64"" (9mm) Hole Size Yellow Nylon With Sealer General Motors",,25 Pcs.,Use With # 10470 & 10471; G.M. # 11561500
Door Trim Panel Retainers,12049PK,15mm Top Head Diameter 34mm Stem Length,15mm Top Head Diameter 34mm Stem Length Natural Nylon,Natural Nylon,15 Pcs.,Use With # 12050; G.M. # 10350983
Door Trim Panel Grommets,12050PK,"9/32"" (7mm) Hole Size 15mm Stem Length 12.00 x 14.50mm Head Size","9/32"" (7mm) Hole Size 15mm Stem Length 12.00 x 14.50mm Head Size Natural Nylon",Natural Nylon,15 Pcs.,Use With # 12049; G.M. # 10351052
Door Trim Panel Retainers,10135PK,"23/64"" (9mm) Hole Size 17.50mm Stem Length","23/64"" (9mm) Hole Size 17.50mm Stem Length Two Part Pin & Nut White Nylon With Sealer",White Nylon,15 Pcs.,G.M. # 11571118
Retainers Door Panel Wire,10136PK,"23/64"" (9mm) Hole Size 17.50mm Stem Length Set Door Panel Pin & Grommet 10529     23/64"" (9mm) Hole Size Yellow Grommet With Sealer 10530     23/64"" (9mm) Hole Size White Grommet With Sealer 10531     23/64"" (9mm) Hole Size White Grommet With Sealer 10532     23/64"" (9mm) Hole Size White Grommet With Sealer Set Door Panel Pin & Grommet 10533      23/64"" (9mm) Hole Size White Grommet With Sealer 10534      23/64"" (9mm) Hole Size Yellow Grommet With Sealer","23/64"" (9mm) Hole Size 17.50mm Stem Length Two Part Pin & Nut Yellow Nylon With Sealer Set Door Panel Pin & Grommet 10529     23/64"" (9mm) Hole Size Yellow Pin Yellow Grommet With Sealer Two Part Nylon 10530     23/64"" (9mm) Hole Size Yellow Pin White Grommet With Sealer Two Part Nylon 10531     23/64"" (9mm) Hole Size White Pin White Grommet With Sealer Two Part Nylon 10532     23/64"" (9mm) Hole Size White Pin White Grommet With Sealer Two Part Nylon General Motors Set Door Panel Pin & Grommet 10533      23/64"" (9mm) Hole Size Black Pin White Grommet With Sealer Two Part Nylon 10534      23/64"" (9mm) Hole Size Green Pin Yellow Grommet With Sealer Two Part Nylon",,15 Pcs.,"G.M. # 11571119; G.M. # 11562044; G.M. # 11562043; G.M. # 22699649, 22704458, 22713392,; G.M. # 11562256; G.M. # 11562257"
Retainers Door Panel Wire,9900PK,"5/16"" (8mm) Hole Size","5/16"" (8mm) Hole Size Bright Zinc Finish Trim Panel Fasteners",Zinc Finish,50 Pcs.,G.M. # 4114785
Retainers Door Panel Wire,11876PK,12mm Width 15mm Height,12mm Width 15mm Height Organic Zinc Finish Windshield & Side Door Garnish Moulding Liftgate Trim Panel Retainers,Zinc Finish,15 Pcs.,"Chrysler # 6502988; G.M. # 16662182, 25580123"
Retainers Door Panel Wire,10700PK,"15/32"" Width 11/16"" Height","15/32"" Width 11/16"" Height Bright Zinc Finish Interior Trim, Garnish, Bezel & Scuﬀ Plate Fasteners",Zinc Finish,10 Pcs.,G.M. # 11588650
Door Trim Panel Retainer Nuts,10090PK,6-1.00mm Screw Size,6-1.00mm Screw Size Zinc Organic,,10 Pcs.,G.M. # 11517769
Door Trim Panel Retainer Nuts,13414PK,"13/16"" Width 15/16"" Length","13/16"" Width 15/16"" Length Black Finish Front Door Interior Trim & Instrument Panel Fasteners Ferrules Door Lock",Black Finish,10 Pcs.,G.M. # 15683327
Door Lock Rod Ferrule,9221PK,"13/16"" Outside Diameter","13/16"" Outside Diameter Polished Stainless Steel With Felt Insert General Motors Bushings Door Hinge Pin",,25 Pcs.,"G.M. # 330485, 9665901"
Door Lock Rod Ferrule,9233PK,"21/64"" Inside Diameter","21/64"" Inside Diameter",,50 Pcs.,
Door Hinge Pin Bushings,1267PK,"9/16"" Outside Diameter 1/64"" Thick Stainless Steel .345"" Inside Diameter .419"" Outside Diameter .295"" Height","9/16"" Outside Diameter 1/64"" Thick Stainless Steel .345"" Inside Diameter .419"" Outside Diameter .295"" Height",,25 Pcs.,Use With # 9164; G.M. # 15562610; Ford # D1AZ-6522841A; G.M. # 9721917
Door Hinge Pin Bushings,1268PK,".345"" Inside Diameter .489"" Outside Diameter .362"" Height",".345"" Inside Diameter .489"" Outside Diameter .362"" Height",,25 Pcs.,G.M. # 20429500
Door Hinge Pin Bushings,2114PK,".345"" Inside Diameter .495"" Outside Diameter .365"" Height",".345"" Inside Diameter .495"" Outside Diameter .365"" Height",,25 Pcs.,"G.M. # 12338074, 15964971, 15691493,"
Door Hinge Pin Bushings,1252PK,".346"" Inside Diameter .490"" Outside Diameter .375"" Height",".346"" Inside Diameter .490"" Outside Diameter .375"" Height",,25 Pcs.,"G.M. # 9716926, 20345137"
Door Hinge Pin Bushings,1251PK,".384"" Inside Diameter .501"" Outside Diameter .460"" Height",".384"" Inside Diameter .501"" Outside Diameter .460"" Height",,25 Pcs.,G.M. # 9822198
Pins Door Hinge,2115PK,".385"" Inside Diameter .530"" Outside Diameter .365"" Height",".385"" Inside Diameter .530"" Outside Diameter .365"" Height",,25 Pcs.,"G.M. # 15562609, 6632192, 5964972"
Door Hinge Pins,1289PK,"4"" Overall Length 11/32"" Pin Diameter 7/16"" Head Outside Diameter","4"" Overall Length 11/32"" Pin Diameter 7/16"" Head Outside Diameter Black Zinc Finish",Zinc Finish,10 Pcs.,"G.M. # 20043351, 20043361"
Pins Door Hinge,1288PK,"4 1/16"" Overall Length 11/32"" Pin Diameter 9/16"" Head Outside Diameter","4 1/16"" Overall Length 11/32"" Pin Diameter 9/16"" Head Outside Diameter Bright Zinc Finish General Motors (Yellow Zinc Finish)",Zinc Finish,10 Pcs.,"G.M. # 6271989, 20046147"
Door Hinge Pins,9825PK,"4 1/8"" Length 11/32"" Pin Diameter 1/2"" Head Outsider Diameter","4 1/8"" Length 11/32"" Pin Diameter 1/2"" Head Outsider Diameter Yellow Zinc Steel (Stainless Steel)",,2 Pcs.,G.M. # 15653790
Door Hinge Pins,9164PK,"5 1/4"" Length 11/32"" Pin Diameter 9/32"" Head Outside Diameter","5 1/4"" Length 11/32"" Pin Diameter 9/32"" Head Outside Diameter Stainless Steel 15967691, 15685040, 88891731",,5 Pcs.,"G.M. # 15591860, 15691595, 15691595X,"
Retainers Door Window Guide,2168PK,"5 1/2"" Length                             Sold Each 9/16"" Pin Diameter 5/8"" Roller Grove Diameter 19/32"" Knurl Diameter Will Repair One Hinge Driver Side 12121      C/K Series Trucks 07-10                         1 Kit","5 1/2"" Length                             Sold Each 9/16"" Pin Diameter 5/8"" Roller Grove Diameter 19/32"" Knurl Diameter Kits Door Hinge Pin & Bushing (Stainless Steel Pin) Kit Will Repair One Hinge Stainless Steel General Motors Kits Door Hinge Pin & Bushing 1994-On Kit Will Fix One Hinge §2) 1994-On Kit Will Fix One Door Kit Will Repair One Door Stainless Steel General Motors Kits Door Hinge Pin & Bushing 10060      GMC Sierra & Chevrolet Silverado                1 Kit & Other S.U.V 'S Hinges Kit Will Repair One Hinge Yellow Zinc Finish 10065      GMC Sierra & Chevrolet Silverado                1 Kit & Other S.U.V 'S Hinges To Repair One Door Yellow Zinc Finish (Steel Pin) Kit Will Repair One Door General Motors Kits Door Hinge Pin & Bushing (Steel Pin) Kit Will Repair One Door 10558      Chevrolet Savana & GMC Express                  1 Kit Van Side Doors Repairs One Hinge Greaseable Stainless Steel Side Cargo Door Replacement Hinge Van Side Doors General Motors Kits Door Hinge Pin & Bushing 10699      Chevrolet Savana & GMC Express                  1 Kit Van Side Doors Repairs One Door Greaseable Stainless Steel 12115      Used On Upper Or Lower Hinge                    1 Kit Will Repair One Hinge Driver Side Stainless Steel Pins, Nuts & Bracket Cadillac Escalade 02-06, Chevrolet Avalanche 02-06, Chevrolet Silverado 99-06, Chevrolet Silverado Classic 07, Chevrolet Suburban 00-06, Chevrolet Tahoe 00-05, GMC Sierra 99-06, GMC Sierra Classic SLE 07, GMC Yukon 02 General Motors Kits Door Hinge Pin & Bushing 12116      Used On Upper Or Lower Hinge                   1 Kit Will Repair One Hinge Passenger's Side Stainless Steel Pins, Nuts & Bracket Cadillac Escalade 02-06, Chevrolet Avalanche 02-06, Chevrolet Silverado 99-06, Chevrolet Silverado Classic 07, Chevrolet Suburban 00-06, Chevrolet Tahoe 00-05, GMC Sierra 99-06, GMC Sierra Classic SLE 07, GMC Yukon 02 12117      Will Repair                                    1 Kit Front Door Upper & Lower Hinge Stainless Steel Pins & Nuts Bushing Bracket Repair Kit Chevrolet Cavalier & Pontiac Sunﬁre 95-05 General Motors Kits Door Hinge Pin & Bushing 12118      Will Repair Upper & Lower Hinge                 1 Kit Stainless Steel Pins & Nuts Bushing Bracket Repair Kit Cadillac Escalade & Cadillac Escalade ESV Chevrolet Avalanche 4-Door Pickup Chevrolet Avalanche SUV, Chevrolet Silverado Chevrolet Suburban 4-Door SUV Chevrolet Tahoe 4-Door SUV GMC Sierra, GMC Yukon & GMC Yukon XL 07-11 12121      C/K Series Trucks 07-10                         1 Kit Will Repair One Hinge Used On Front Or Rear Door Stainless Steel Pin 12123      Will Repair Extended Cab Rear Doors             1 Kit Stainless Steel Pins Chevrolet Silverado (1500, 2500, 3500) Chevrolet Silverado (1500HD, 2500HD, 3500HD) 01-05 Chevrolet Siverado (1500, 2500HD) Chevrolet Silverado 1500 GMC Sierra (1500, 2500, 3500) 99-05 GMC Sierra (1500HD, 2500HD, 3500HD) Classic Hybrid LT 06-07 Classic Hybrid 05-078902 General Motors",Zinc Finish,,"G.M. # 12540326; 9818       G.M. Trucks C-K 1988-On                         1 Kit; 9832       G.M. S10 Trucks                                 1 Kit; 9833       G.M. S10 Trucks                                 1 Kit; 9905       G.M. Trucks C-K 1988-On                         1 Kit; 10527      G.M. Trucks C-K 1988-On                         1 Kit; G.M. 15994345; 10528      G.M. Trucks C-K 1988-On                         1 Kit; G.M. # 31028283, 88944360, 89025546; 10559      Chevrolet Savana & G.M.C. Express               1 Pc.; Use With # 10699; G.M. # 89025546; G.M. # 89025543"
Retainers Door Window Guide,9635PK,"1 5/16"" Height 6"" Overall Length","1 5/16"" Height 6"" Overall Length Black Plastic Front Door Glass Window Guides Retainers",,25 Pcs.,"G.M. # 20180140, 22543362"
Retainers Door Window Guide,15010PK,"1 13/32"" O.A. Length","1 13/32"" O.A. Length White Nylon Front Door Window Guide",White Nylon,5 Pcs.,G.M.
Retainers Door Window Guide,1562PK,,"Front & Rear Door Glass Black Nylon Window Guide Retainers 12338011, 10114597",Black Nylon,25 Pcs.,"G.M. # 20328600, 10051034, 20123070,"
Retainers Door Window Guide,1563PK,,Upper Part of Glass Black Nylon Front Door Glass Window Guide Retainers,Black Nylon,15 Pcs.,G.M. # 20160591
Retainers Door Window Guide,1566PK,,Rear of Glass Black Nylon Front Door Glass Window Guide Retainers General Motors,Black Nylon,15 Pcs.,"G.M. # 22539533, 20478733"
Retainers Door Window Guide,1568PK,,Front & Rear Door Glass Black Nylon Window Guide Retainers,Black Nylon,25 Pcs.,"G.M. # 20162174, 22543363"
Retainers Door Window Guide,9631PK,,Front Door Glass With Adhesive Gasket Black Plastic Window Guide Retainers,,10 Pcs.,"G.M. # 10051034, 10114597, 12338011"
Retainers Door Window Guide,9222PK,,Black Nylon Front Door Glass Window Guide Retainers,Black Nylon,15 Pcs.,"G.M. # 20747509, 20478732"
Retainers Door Window Guide,9421PK,"2 3/4 x 1 3/4"" Overall Size Front of Glass 4mm Thick","2 3/4 x 1 3/4"" Overall Size Front of Glass 4mm Thick Black Nylon Front Door Glass Window Guide Retainers 20340710, 20633504, 12353912,",Black Nylon,15 Pcs.,"G.M. # 20712176, 20712172, 20484630,"
Retainers Door Window Guide,1681PK,"2 3/4 x 1 3/4"" Overall Size","2 3/4 x 1 3/4"" Overall Size Black Nylon Front Door Glass Window Guide Retainers General Motors",Black Nylon,15 Pcs.,"G.M. # 12337898, 20747508, 20487631"
Retainers Door Window Guide,10479PK,"Size 1 x 2 3/8""","Assembled Overall Size 1 x 2 3/8"" Gray Nylon Front Door Window Guides Adjusters Headlight",,10 Pcs.,"G.M. # 15786626, 10274778"
Retainers Door Window Guide,1003PK,"12-28 x 1 1/2"" Screw Size","12-28 x 1 1/2"" Screw Size Blue Nylon Nut Headlight Adjusting Screw & Nut Assembly",,25 Pcs.,"G.M. # 556196, 557057, 559312"
Retainers Door Window Guide,1019PK,"1/4-28 x 2"" Screw","1/4-28 x 2"" Screw Green Nylon Nut Headlight Adjusting Screw & Nut Assembly",,25 Pcs.,"G.M. # 365270, 365266"
Retainers Door Window Guide,853PK,"1/4-28 x 2"" Screw","1/4-28 x 2"" Screw Pink Nylon Nut Headlight Adjusting Screw & Nut Assembly",,25 Pcs.,"AMC # SF4006204; G.M. # 1606642, 1618890, 1600375"
Retainers Door Window Guide,972PK,"1/4-28 x 2"" Screw Size","1/4-28 x 2"" Screw Size White Nylon Nut Headlight Adjusting Screw & Nut Assembly 354076, 362379, 3921446, 15705372 General Motors Adjusters Headlight",White Nylon,10 Pcs.,"G.M. # 343541, 343542, 343543, 343555,"
Retainers Door Window Guide,656PK,1/4-28 Screw Size,1/4-28 Screw Size Natural Nylon Headlight Adjusting Nuts,Natural Nylon,50 Pcs.,Use With Screw # 996; G.M. # 3921446
Retainers Door Window Guide,9351PK,1/4-28 Screw Size,"1/4-28 Screw Size White Nylon Headlight Adjusting Nuts 354076, 362379",White Nylon,50 Pcs.,"Use With Screw # 996; G.M. # 343541, 343542, 343543, 343555,"
Retainers Headlight,996PK,"1/4-28 x 2"" Screw","1/4-28 x 2"" Screw Bright Zinc Finish Headlight Adjusting Screws",Zinc Finish,25 Pcs.,"Use With Nut # 9351 & 656; G.M. # 343543, 354076, 9438150, 9432645"
Retainers Headlight Panel,1107PK,,,,50 Pcs.,#8 Screw Size; G.M. # 25501771
Retainers Headlight Panel,10106PK,"1 1/8"" Width 4 9/16"" Length","1 1/8"" Width 4 9/16"" Length Natural Nylon Headlight Retainers",Natural Nylon,10 Pcs.,G.M. # 10298115
Retainers Grille,13036PK,"1 1/8"" Width 5 9/16"" Length","1 1/8"" Width 5 9/16"" Length White Nylon Headlight Retainers General Motors",White Nylon,10 Pcs.,G.M. # 15281294
Retainers Grille,11211PK,14mm Width 14mm Height,14mm Width 14mm Height White Nylon Grille Clips,White Nylon,25 Pcs.,G.M. # 5482087
Grille Headlight Clips,9082PK,13mm Width 22mm Overall Length,13mm Width 22mm Overall Length Black Plastic,,25 Pcs.,"G.M. # 94218027, H200-50-715; Isuzu # 8942180270, 58974-00008; Mazda # B092-50-715, BF67-S0715; Mitsubishi # MB153825; Toyota # 90467-13011, 90467-12020"
Grille Headlight Clips,16452PK,8 x 25.40mm Hole Size 15.50mm High 16.50 x 26.50mm Head,8 x 25.40mm Hole Size 15.50mm High 16.50 x 26.50mm Head Zinc with Blue Topcoat Radiator Grill & Quarter Trim Panel Retainers m,,15 Pcs.,G.M. # 11519069
Grille Headlight Clips,10633PK,"5/8"" Width 1"" Length 5/8"" Overall Height","5/8"" Width 1"" Length 5/8"" Overall Height Black Finish Radiator Grille & Bumper Cover Fasteners",Black Finish,15 Pcs.,"G.M. # 15078238, 10533681, 15162843"
Retainers Reveal Moulding,9809PK,,Zinc Plated Radiator Grille Retainers,Zinc Plated,25 Pcs.,"G.M. # 15002520, 15682898, 15709521"
Retainers Reveal Moulding,986PK,15.25mm Width 30.50mm Length,15.25mm Width 30.50mm Length Light Green Nylon Windshield & Rear Window Reveal Moulding Clips,,100 Pcs.,G.M. # 1654047
Retainers Reveal Moulding,816PK,16mm Width 18.50mm Length,16mm Width 18.50mm Length Green Finish Rear Window Reveal Moulding Clips,,100 Pcs.,"G.M. # 4533699, 4506041"
Retainers Reveal Moulding,2065PK,16mm Width 23mm Length,16mm Width 23mm Length Silver Finish Windshield & Rear Window Reveal Moulding Clips,,50 Pcs.,G.M. # 9808241
Retainers Reveal Moulding,9898PK,16.25mm Width 23mm Length,16.25mm Width 23mm Length Silver Finish Windshield Upper & Lower Reveal Moulding Clips General Motors,,100 Pcs.,G.M. # 7698976
Retainers Reveal Moulding,9546PK,16.75mm Width 34.75mm Length,16.75mm Width 34.75mm Length Yellow Zinc Finish Windshield and Rear Window Reveal Moulding Clips,Zinc Finish,50 Pcs.,"G.M. # 7693140, 8736586"
Retainers Reveal Moulding,825PK,17.50mm Width 23.25mm Length,17.50mm Width 23.25mm Length Black Finish Rear Window Reveal Moulding Clips,Black Finish,100 Pcs.,"G.M. # 8717859, 9854717"
Retainers Reveal Moulding,985PK,17.50mm Width 31.50mm Length,17.50mm Width 31.50mm Length White Nylon Windshield to Panel Reveal Moulding Clips,White Nylon,100 Pcs.,AMC # 4005540; G.M. # 9731301
Retainers Reveal Moulding,817PK,18.50mm Width 34.25mm Length,18.50mm Width 34.25mm Length Black Finish Quarter Panel & Rear Windshield Reveal Moulding Clips,Black Finish,50 Pcs.,G.M. # 7730788
Retainers Reveal Moulding,9899PK,19.00mm Width 34.50mm Length,19.00mm Width l 34.50mm Length Red Finish Windshield Reveal Moulding Clips,,50 Pcs.,G.M. # 9895598
Retainers Moulding,9548PK,19.50mm Width 23.50mm Length,19.50mm Width 23.50mm Length Silver Finish Windshield & Rear Window Reveal Moulding Clips,,100 Pcs.,"G.M. # 20603072, 9606232, 9662950"
Moulding Clips,10545PK,6.00 x 16.00mm Hole Size 11mm Width 14mm Length,6.00 x 16.00mm Hole Size 11mm Width 14mm Length White Nylon Front & Rear Bumper,White Nylon,25 Pcs.,G.M. # 11561857
Moulding Clips,10804PK,"15/64"" (6mm) Hole Size 12.50mm Width 28mm Length","15/64"" (6mm) Hole Size 12.50mm Width 28mm Length Yellow Nylon With Sealer Side Window Reveal Moulding Clips",,10 Pcs.,GM # 11570512
Retainers Moulding,10679PK,6.50 x 12.50mm Hole Size,6.50 x 12.50mm Hole Size Black Nylon Fascia Trim Cover Twist Lock Retainers General Motors,Black Nylon,25 Pcs.,G.M. # 11610049
Retainers Moulding,10802PK,"9/32"" (7mm) Hole Size 13mm Stem Length 7.50 x 11.00mm Top Head Size","9/32"" (7mm) Hole Size 13mm Stem Length 7.50 x 11.00mm Top Head Size Green Nylon With Sealer Fender Moulding Clips",,10 Pcs.,G.M. # 11569920
Retainers Moulding,10823PK,"9/32"" (7mm) Hole Size 13mm Stem Length 13.00 x 30.00mm Top Head Size","9/32"" (7mm) Hole Size 13mm Stem Length 13.00 x 30.00mm Top Head Size White Nylon With Sealer Roof Rail Moulding Clips",White Nylon,15 Pcs.,G.M. # 11569918
Moulding Clips,15311PK,"5/16"" (8mm) Hole Size 8mm Stem Length 3.50 x 8.00mm Top Head Size","5/16"" (8mm) Hole Size 8mm Stem Length 3.50 x 8.00mm Top Head Size White Nylon",White Nylon,25 Pcs.,G.M. # 10287547
Moulding Clips,12026PK,"5/16"" (8mm) Hole Size 10mm Stem Length 11.00 x 15.00mm Top Head Size","5/16"" (8mm) Hole Size 10mm Stem Length 11.00 x 15.00mm Top Head Size White Nylon With Sealer Fender & Bumper Moulding Clips",White Nylon,15 Pcs.,G.M. # 94530742
Moulding Clips,12921PK,"5/16"" (8mm) Hole Size 11mm Stem Length 13mm Top Head Diameter","5/16"" (8mm) Hole Size 11mm Stem Length 13mm Top Head Diameter Blue Nylon Garnish Moulding Retainers",,25 Pcs.,G.M. # 88970345; Toyota # 90467-10167
Moulding Clips,12808PK,"5/16"" (8mm) Hole Size 13mm Stem Length 8.00 x 18.00mm Top Head Diameter","5/16"" (8mm) Hole Size 13mm Stem Length 8.00 x 18.00mm Top Head Diameter White Nylon With Sealer",White Nylon,15 Pcs.,G.M. # 11611375
Moulding Clips,13316PK,"5/16"" (8mm) Hole Size 9/16"" Stem Length 11/16 x 1 5/16"" Head Size","5/16"" (8mm) Hole Size 9/16"" Stem Length 11/16 x 1 5/16"" Head Size Black Nylon Rocker Moulding Clips",Black Nylon,15 Pcs.,G.M. # 10431524
Retainers Moulding,9969PK,"5/16"" (8mm) Hole Size 11/16"" Stem Length 15/32 x 1 5/16"" Head Size","5/16"" (8mm) Hole Size 11/16"" Stem Length 15/32 x 1 5/16"" Head Size Black Nylon Rocker Panel Moulding Clips General Motors",Black Nylon,10 Pcs.,"G.M. # 10437565, 10352803"
Retainers Moulding,12182PK,"5/16"" (8mm) Hole Size 11/16"" Stem Length 15/32 x 1 9/32"" Head Size","5/16"" (8mm) Hole Size 11/16"" Stem Length 15/32 x 1 9/32"" Head Size Maroon Nylon Rocker Moulding Clips",,10 Pcs.,G.M. 10352804
