Section,Part_Number,Size,Description,Finish,Quantity,OEM_Number
Retainers Screw Type,13254PK,"6mm Stud Size 12.20mm Center of Hole to Edge Nuts Speed Type ""U"" for Skid Plates","6mm Stud Size 12.20mm Center of Hole to Edge Zinc Finish Nuts Speed Type ""U"" for Skid Plates Retainers Torx Screw",,10 Pcs.,Use With # 13253 & 1655; V.W. # 8D0805960
Screw Type Retainers,11234PK,"15/64"" (6mm) Hole Size 18mm Stem Length 11mm Flange Diameter","15/64"" (6mm) Hole Size 18mm Stem Length 11mm Flange Diameter Black Nylon T20 Torx Drive",Black Nylon,25 Pcs.,"Chrysler # 55075139; Ford # W713134-S300; G.M. # 10089262, 21042098"
Retainers Screw Type,11196PK,"15/64"" (6mm) Hole Size 18.50mm Stem Length 11mm Flange Diameter","15/64"" (6mm) Hole Size 18.50mm Stem Length 11mm Flange Diameter Black Nylon Rear Bumper Torx Screw Retainers",Black Nylon,25 Pcs.,
Screw Type Retainers,18115PK,"5/32"" (4mm) Hole Size 23mm Stem Length 24mm Head Diameter","5/32"" (4mm) Hole Size 23mm Stem Length 24mm Head Diameter Black Nylon T27 Drive Side Sheild & Trim Retainers T_«.. -",Black Nylon,25 Pcs.,BMW # 07-14-7-296-886
Retainers Screw Type,13260PK,5-2.12 x 19mm 14mm Head Diameter,5-2.12 x 19mm 14mm Head Diameter T25 Drive Size Black Finish Torx® Truss Head Screws Use with 10937 & 13256 El Retainers Torx Screw,,25 Pcs.,"V.W. # N90892001, N90775001"
Retainers Screw Type,10937PK,5mm Torx Screw Size 30mm Outside Diameter Flange,5mm Torx Screw Size 30mm Outside Diameter Flange Zinc Finish Splash Shield Retainers Use with 13256 & 13260,,25 Pcs.,"V.W. # N90-796-502, N90-335-004"
Retainers Screw Type,13256PK,8mm Stem Length 7.50 x 13.00mm Hole Size,5-2.12 Screw Size 8mm Stem Length 7.50 x 13.00mm Hole Size Zinc Finish Splash Shield Retaining Nuts Use with 10937 & 13260 Retainers Torx Screw,,25 Pcs.,"V.W. # N10327101, N10327102"
Retainers Screw Type,15979PK,"11/16"" (7mm) Hole Size 7mm Stem Length 20mm Head Diameter","11/16"" (7mm) Hole Size T10 Torx® Drive 7mm Stem Length 20mm Head Diameter Black Nylon T10 Torx® Drive Retainers Torx Screw",Black Nylon,15 Pcs.,Use With # 13372 & 13377; BMW # 07-14-7-122-913
Screw Type Retainers,13372PK,"1/2"" (12.70mm) Hole Size 32mm Stem Length 30mm Head Size","1/2"" (12.70mm) Hole Size 32mm Stem Length 30mm Head Size Black Nylon Rocker Panel Wheelhouse Trim Retainers",Black Nylon,15 Pcs.,Use With # 15979; BMW # 07147122912
Retainers Screw Type,13377PK,"1/2"" (12.70mm) Hole Size 27mm Stem Length 30mm Head Size","1/2"" (12.70mm) Hole Size 27mm Stem Length 30mm Head Size Black Nylon Rocker Moulding & Door Sill Trim Retainers Retainers Hex Screw",Black Nylon,15 Pcs.,Use With # 15979; BMW # 51717066226
Screw Type Retainers,9822PK,"23/64"" (9mm) Hole Size 11mm Stem Length 18.50mm Head Diameter","23/64"" (9mm) Hole Size 11mm Stem Length 18.50mm Head Diameter Gray Nylon Front Bumper & Interior Trim Retainers Retainers Miscellaneous",Gray Nylon,25 Pcs.,V.W. # 701-867-299
Screw Type Retainers,12646PK,5mm Stud Size 8mm Stem Length 10mm Hex Head 24mm Flange Diameter,5mm Stud Size 8mm Stem Length 10mm Hex Head 24mm Flange Diameter Black Nylon Rear Compartment Carpet Retainers Retainers Miscellaneous,Black Nylon,25 Pcs.,Mercedes # 201-990-00-50
Screw Type Retainers,11960PK,6.50 x 12mm Hole Size,6.50 x 12mm Hole Size Black Nylon Instrument Panel Insulation Front Sight Shield Twist Lock Retainers,Black Nylon,25 Pcs.,Ford # N811772S; G.M. # 2553596
Screw Type Retainers,15026PK,"9/32"" (7mm) Hole Size 9mm Stem Length 20mm Flange Diameter","9/32"" (7mm) Hole Size 9mm Stem Length 20mm Flange Diameter Black Nylon With Sealer Front Fender Retainers",Black Nylon,15 Pcs.,Toyota # 83857-47011
Screw Type Retainers,12481PK,"23/64"" (9mm) Hole Size 29mm Overall Length 11.00 x 15.00mm Head Size","23/64"" (9mm) Hole Size 29mm Overall Length 11.00 x 15.00mm Head Size White Nylon Scuﬀ Plate Retainers",White Nylon,25 Pcs.,"BMW # 51-47-1-928-808, 51-47-8-047-M9,"
Screw Type Retainers,12012PK,10.00 x 16.00mm Hole Size 12mm Stem Length 14mm Top Head Diameter,10.00 x 16.00mm Hole Size 12mm Stem Length 14mm Top Head Diameter Dark & Light Gray Nylon With Sealer Front Fender Retainers,Gray Nylon,10 Pcs.,Toyota # 53867-47020
